date_key,date,fiscal_year,fiscal_quarter,month,full_date,month_key,year_key
20171120,2017-11-20,FY2018,FY2018 Q2,2017-11,2017-11-20,201711,2017
20171121,2017-11-21,FY2018,FY2018 Q2,2017-11,2017-11-21,201711,2017
20171122,2017-11-22,FY2018,FY2018 Q2,2017-11,2017-11-22,201711,2017
20171123,2017-11-23,FY2018,FY2018 Q2,2017-11,2017-11-23,201711,2017
20171124,2017-11-24,FY2018,FY2018 Q2,2017-11,2017-11-24,201711,2017
20171125,2017-11-25,FY2018,FY2018 Q2,2017-11,2017-11-25,201711,2017
20171126,2017-11-26,FY2018,FY2018 Q2,2017-11,2017-11-26,201711,2017
20171127,2017-11-27,FY2018,FY2018 Q2,2017-11,2017-11-27,201711,2017
20171128,2017-11-28,FY2018,FY2018 Q2,2017-11,2017-11-28,201711,2017
20171129,2017-11-29,FY2018,FY2018 Q2,2017-11,2017-11-29,201711,2017
20171130,2017-11-30,FY2018,FY2018 Q2,2017-11,2017-11-30,201711,2017
20171201,2017-12-01,FY2018,FY2018 Q2,2017-12,2017-12-01,201712,2017
20171202,2017-12-02,FY2018,FY2018 Q2,2017-12,2017-12-02,201712,2017
20171203,2017-12-03,FY2018,FY2018 Q2,2017-12,2017-12-03,201712,2017
20171204,2017-12-04,FY2018,FY2018 Q2,2017-12,2017-12-04,201712,2017
20171205,2017-12-05,FY2018,FY2018 Q2,2017-12,2017-12-05,201712,2017
20171206,2017-12-06,FY2018,FY2018 Q2,2017-12,2017-12-06,201712,2017
20171207,2017-12-07,FY2018,FY2018 Q2,2017-12,2017-12-07,201712,2017
20171208,2017-12-08,FY2018,FY2018 Q2,2017-12,2017-12-08,201712,2017
20171209,2017-12-09,FY2018,FY2018 Q2,2017-12,2017-12-09,201712,2017
20171210,2017-12-10,FY2018,FY2018 Q2,2017-12,2017-12-10,201712,2017
20171211,2017-12-11,FY2018,FY2018 Q2,2017-12,2017-12-11,201712,2017
20171212,2017-12-12,FY2018,FY2018 Q2,2017-12,2017-12-12,201712,2017
20171213,2017-12-13,FY2018,FY2018 Q2,2017-12,2017-12-13,201712,2017
20171214,2017-12-14,FY2018,FY2018 Q2,2017-12,2017-12-14,201712,2017
20171215,2017-12-15,FY2018,FY2018 Q2,2017-12,2017-12-15,201712,2017
20171216,2017-12-16,FY2018,FY2018 Q2,2017-12,2017-12-16,201712,2017
20171217,2017-12-17,FY2018,FY2018 Q2,2017-12,2017-12-17,201712,2017
20171218,2017-12-18,FY2018,FY2018 Q2,2017-12,2017-12-18,201712,2017
20171219,2017-12-19,FY2018,FY2018 Q2,2017-12,2017-12-19,201712,2017
20171220,2017-12-20,FY2018,FY2018 Q2,2017-12,2017-12-20,201712,2017
20171221,2017-12-21,FY2018,FY2018 Q2,2017-12,2017-12-21,201712,2017
20171222,2017-12-22,FY2018,FY2018 Q2,2017-12,2017-12-22,201712,2017
20171223,2017-12-23,FY2018,FY2018 Q2,2017-12,2017-12-23,201712,2017
20171224,2017-12-24,FY2018,FY2018 Q2,2017-12,2017-12-24,201712,2017
20171225,2017-12-25,FY2018,FY2018 Q2,2017-12,2017-12-25,201712,2017
20171226,2017-12-26,FY2018,FY2018 Q2,2017-12,2017-12-26,201712,2017
20171227,2017-12-27,FY2018,FY2018 Q2,2017-12,2017-12-27,201712,2017
20171228,2017-12-28,FY2018,FY2018 Q2,2017-12,2017-12-28,201712,2017
20171229,2017-12-29,FY2018,FY2018 Q2,2017-12,2017-12-29,201712,2017
20171230,2017-12-30,FY2018,FY2018 Q2,2017-12,2017-12-30,201712,2017
20171231,2017-12-31,FY2018,FY2018 Q2,2017-12,2017-12-31,201712,2017
20180101,2018-01-01,FY2018,FY2018 Q3,2018-01,2018-01-01,201801,2018
20180102,2018-01-02,FY2018,FY2018 Q3,2018-01,2018-01-02,201801,2018
20180103,2018-01-03,FY2018,FY2018 Q3,2018-01,2018-01-03,201801,2018
20180104,2018-01-04,FY2018,FY2018 Q3,2018-01,2018-01-04,201801,2018
20180105,2018-01-05,FY2018,FY2018 Q3,2018-01,2018-01-05,201801,2018
20180106,2018-01-06,FY2018,FY2018 Q3,2018-01,2018-01-06,201801,2018
20180107,2018-01-07,FY2018,FY2018 Q3,2018-01,2018-01-07,201801,2018
20180108,2018-01-08,FY2018,FY2018 Q3,2018-01,2018-01-08,201801,2018
20180109,2018-01-09,FY2018,FY2018 Q3,2018-01,2018-01-09,201801,2018
20180110,2018-01-10,FY2018,FY2018 Q3,2018-01,2018-01-10,201801,2018
20180111,2018-01-11,FY2018,FY2018 Q3,2018-01,2018-01-11,201801,2018
20180112,2018-01-12,FY2018,FY2018 Q3,2018-01,2018-01-12,201801,2018
20180113,2018-01-13,FY2018,FY2018 Q3,2018-01,2018-01-13,201801,2018
20180114,2018-01-14,FY2018,FY2018 Q3,2018-01,2018-01-14,201801,2018
20180115,2018-01-15,FY2018,FY2018 Q3,2018-01,2018-01-15,201801,2018
20180116,2018-01-16,FY2018,FY2018 Q3,2018-01,2018-01-16,201801,2018
20180117,2018-01-17,FY2018,FY2018 Q3,2018-01,2018-01-17,201801,2018
20180118,2018-01-18,FY2018,FY2018 Q3,2018-01,2018-01-18,201801,2018
20180119,2018-01-19,FY2018,FY2018 Q3,2018-01,2018-01-19,201801,2018
20180120,2018-01-20,FY2018,FY2018 Q3,2018-01,2018-01-20,201801,2018
20180121,2018-01-21,FY2018,FY2018 Q3,2018-01,2018-01-21,201801,2018
20180122,2018-01-22,FY2018,FY2018 Q3,2018-01,2018-01-22,201801,2018
20180123,2018-01-23,FY2018,FY2018 Q3,2018-01,2018-01-23,201801,2018
20180124,2018-01-24,FY2018,FY2018 Q3,2018-01,2018-01-24,201801,2018
20180125,2018-01-25,FY2018,FY2018 Q3,2018-01,2018-01-25,201801,2018
20180126,2018-01-26,FY2018,FY2018 Q3,2018-01,2018-01-26,201801,2018
20180127,2018-01-27,FY2018,FY2018 Q3,2018-01,2018-01-27,201801,2018
20180128,2018-01-28,FY2018,FY2018 Q3,2018-01,2018-01-28,201801,2018
20180129,2018-01-29,FY2018,FY2018 Q3,2018-01,2018-01-29,201801,2018
20180130,2018-01-30,FY2018,FY2018 Q3,2018-01,2018-01-30,201801,2018
20180131,2018-01-31,FY2018,FY2018 Q3,2018-01,2018-01-31,201801,2018
20180201,2018-02-01,FY2018,FY2018 Q3,2018-02,2018-02-01,201802,2018
20180202,2018-02-02,FY2018,FY2018 Q3,2018-02,2018-02-02,201802,2018
20180203,2018-02-03,FY2018,FY2018 Q3,2018-02,2018-02-03,201802,2018
20180204,2018-02-04,FY2018,FY2018 Q3,2018-02,2018-02-04,201802,2018
20180205,2018-02-05,FY2018,FY2018 Q3,2018-02,2018-02-05,201802,2018
20180206,2018-02-06,FY2018,FY2018 Q3,2018-02,2018-02-06,201802,2018
20180207,2018-02-07,FY2018,FY2018 Q3,2018-02,2018-02-07,201802,2018
20180208,2018-02-08,FY2018,FY2018 Q3,2018-02,2018-02-08,201802,2018
20180209,2018-02-09,FY2018,FY2018 Q3,2018-02,2018-02-09,201802,2018
20180210,2018-02-10,FY2018,FY2018 Q3,2018-02,2018-02-10,201802,2018
20180211,2018-02-11,FY2018,FY2018 Q3,2018-02,2018-02-11,201802,2018
20180212,2018-02-12,FY2018,FY2018 Q3,2018-02,2018-02-12,201802,2018
20180213,2018-02-13,FY2018,FY2018 Q3,2018-02,2018-02-13,201802,2018
20180214,2018-02-14,FY2018,FY2018 Q3,2018-02,2018-02-14,201802,2018
20180215,2018-02-15,FY2018,FY2018 Q3,2018-02,2018-02-15,201802,2018
20180216,2018-02-16,FY2018,FY2018 Q3,2018-02,2018-02-16,201802,2018
20180217,2018-02-17,FY2018,FY2018 Q3,2018-02,2018-02-17,201802,2018
20180218,2018-02-18,FY2018,FY2018 Q3,2018-02,2018-02-18,201802,2018
20180219,2018-02-19,FY2018,FY2018 Q3,2018-02,2018-02-19,201802,2018
20180220,2018-02-20,FY2018,FY2018 Q3,2018-02,2018-02-20,201802,2018
20180221,2018-02-21,FY2018,FY2018 Q3,2018-02,2018-02-21,201802,2018
20180222,2018-02-22,FY2018,FY2018 Q3,2018-02,2018-02-22,201802,2018
20180223,2018-02-23,FY2018,FY2018 Q3,2018-02,2018-02-23,201802,2018
20180224,2018-02-24,FY2018,FY2018 Q3,2018-02,2018-02-24,201802,2018
20180225,2018-02-25,FY2018,FY2018 Q3,2018-02,2018-02-25,201802,2018
20180226,2018-02-26,FY2018,FY2018 Q3,2018-02,2018-02-26,201802,2018
20180227,2018-02-27,FY2018,FY2018 Q3,2018-02,2018-02-27,201802,2018
20180228,2018-02-28,FY2018,FY2018 Q3,2018-02,2018-02-28,201802,2018
20180301,2018-03-01,FY2018,FY2018 Q3,2018-03,2018-03-01,201803,2018
20180302,2018-03-02,FY2018,FY2018 Q3,2018-03,2018-03-02,201803,2018
20180303,2018-03-03,FY2018,FY2018 Q3,2018-03,2018-03-03,201803,2018
20180304,2018-03-04,FY2018,FY2018 Q3,2018-03,2018-03-04,201803,2018
20180305,2018-03-05,FY2018,FY2018 Q3,2018-03,2018-03-05,201803,2018
20180306,2018-03-06,FY2018,FY2018 Q3,2018-03,2018-03-06,201803,2018
20180307,2018-03-07,FY2018,FY2018 Q3,2018-03,2018-03-07,201803,2018
20180308,2018-03-08,FY2018,FY2018 Q3,2018-03,2018-03-08,201803,2018
20180309,2018-03-09,FY2018,FY2018 Q3,2018-03,2018-03-09,201803,2018
20180310,2018-03-10,FY2018,FY2018 Q3,2018-03,2018-03-10,201803,2018
20180311,2018-03-11,FY2018,FY2018 Q3,2018-03,2018-03-11,201803,2018
20180312,2018-03-12,FY2018,FY2018 Q3,2018-03,2018-03-12,201803,2018
20180313,2018-03-13,FY2018,FY2018 Q3,2018-03,2018-03-13,201803,2018
20180314,2018-03-14,FY2018,FY2018 Q3,2018-03,2018-03-14,201803,2018
20180315,2018-03-15,FY2018,FY2018 Q3,2018-03,2018-03-15,201803,2018
20180316,2018-03-16,FY2018,FY2018 Q3,2018-03,2018-03-16,201803,2018
20180317,2018-03-17,FY2018,FY2018 Q3,2018-03,2018-03-17,201803,2018
20180318,2018-03-18,FY2018,FY2018 Q3,2018-03,2018-03-18,201803,2018
20180319,2018-03-19,FY2018,FY2018 Q3,2018-03,2018-03-19,201803,2018
20180320,2018-03-20,FY2018,FY2018 Q3,2018-03,2018-03-20,201803,2018
20180321,2018-03-21,FY2018,FY2018 Q3,2018-03,2018-03-21,201803,2018
20180322,2018-03-22,FY2018,FY2018 Q3,2018-03,2018-03-22,201803,2018
20180323,2018-03-23,FY2018,FY2018 Q3,2018-03,2018-03-23,201803,2018
20180324,2018-03-24,FY2018,FY2018 Q3,2018-03,2018-03-24,201803,2018
20180325,2018-03-25,FY2018,FY2018 Q3,2018-03,2018-03-25,201803,2018
20180326,2018-03-26,FY2018,FY2018 Q3,2018-03,2018-03-26,201803,2018
20180327,2018-03-27,FY2018,FY2018 Q3,2018-03,2018-03-27,201803,2018
20180328,2018-03-28,FY2018,FY2018 Q3,2018-03,2018-03-28,201803,2018
20180329,2018-03-29,FY2018,FY2018 Q3,2018-03,2018-03-29,201803,2018
20180330,2018-03-30,FY2018,FY2018 Q3,2018-03,2018-03-30,201803,2018
20180331,2018-03-31,FY2018,FY2018 Q3,2018-03,2018-03-31,201803,2018
20180401,2018-04-01,FY2018,FY2018 Q4,2018-04,2018-04-01,201804,2018
20180402,2018-04-02,FY2018,FY2018 Q4,2018-04,2018-04-02,201804,2018
20180403,2018-04-03,FY2018,FY2018 Q4,2018-04,2018-04-03,201804,2018
20180404,2018-04-04,FY2018,FY2018 Q4,2018-04,2018-04-04,201804,2018
20180405,2018-04-05,FY2018,FY2018 Q4,2018-04,2018-04-05,201804,2018
20180406,2018-04-06,FY2018,FY2018 Q4,2018-04,2018-04-06,201804,2018
20180407,2018-04-07,FY2018,FY2018 Q4,2018-04,2018-04-07,201804,2018
20180408,2018-04-08,FY2018,FY2018 Q4,2018-04,2018-04-08,201804,2018
20180409,2018-04-09,FY2018,FY2018 Q4,2018-04,2018-04-09,201804,2018
20180410,2018-04-10,FY2018,FY2018 Q4,2018-04,2018-04-10,201804,2018
20180411,2018-04-11,FY2018,FY2018 Q4,2018-04,2018-04-11,201804,2018
20180412,2018-04-12,FY2018,FY2018 Q4,2018-04,2018-04-12,201804,2018
20180413,2018-04-13,FY2018,FY2018 Q4,2018-04,2018-04-13,201804,2018
20180414,2018-04-14,FY2018,FY2018 Q4,2018-04,2018-04-14,201804,2018
20180415,2018-04-15,FY2018,FY2018 Q4,2018-04,2018-04-15,201804,2018
20180416,2018-04-16,FY2018,FY2018 Q4,2018-04,2018-04-16,201804,2018
20180417,2018-04-17,FY2018,FY2018 Q4,2018-04,2018-04-17,201804,2018
20180418,2018-04-18,FY2018,FY2018 Q4,2018-04,2018-04-18,201804,2018
20180419,2018-04-19,FY2018,FY2018 Q4,2018-04,2018-04-19,201804,2018
20180420,2018-04-20,FY2018,FY2018 Q4,2018-04,2018-04-20,201804,2018
20180421,2018-04-21,FY2018,FY2018 Q4,2018-04,2018-04-21,201804,2018
20180422,2018-04-22,FY2018,FY2018 Q4,2018-04,2018-04-22,201804,2018
20180423,2018-04-23,FY2018,FY2018 Q4,2018-04,2018-04-23,201804,2018
20180424,2018-04-24,FY2018,FY2018 Q4,2018-04,2018-04-24,201804,2018
20180425,2018-04-25,FY2018,FY2018 Q4,2018-04,2018-04-25,201804,2018
20180426,2018-04-26,FY2018,FY2018 Q4,2018-04,2018-04-26,201804,2018
20180427,2018-04-27,FY2018,FY2018 Q4,2018-04,2018-04-27,201804,2018
20180428,2018-04-28,FY2018,FY2018 Q4,2018-04,2018-04-28,201804,2018
20180429,2018-04-29,FY2018,FY2018 Q4,2018-04,2018-04-29,201804,2018
20180430,2018-04-30,FY2018,FY2018 Q4,2018-04,2018-04-30,201804,2018
20180501,2018-05-01,FY2018,FY2018 Q4,2018-05,2018-05-01,201805,2018
20180502,2018-05-02,FY2018,FY2018 Q4,2018-05,2018-05-02,201805,2018
20180503,2018-05-03,FY2018,FY2018 Q4,2018-05,2018-05-03,201805,2018
20180504,2018-05-04,FY2018,FY2018 Q4,2018-05,2018-05-04,201805,2018
20180505,2018-05-05,FY2018,FY2018 Q4,2018-05,2018-05-05,201805,2018
20180506,2018-05-06,FY2018,FY2018 Q4,2018-05,2018-05-06,201805,2018
20180507,2018-05-07,FY2018,FY2018 Q4,2018-05,2018-05-07,201805,2018
20180508,2018-05-08,FY2018,FY2018 Q4,2018-05,2018-05-08,201805,2018
20180509,2018-05-09,FY2018,FY2018 Q4,2018-05,2018-05-09,201805,2018
20180510,2018-05-10,FY2018,FY2018 Q4,2018-05,2018-05-10,201805,2018
20180511,2018-05-11,FY2018,FY2018 Q4,2018-05,2018-05-11,201805,2018
20180512,2018-05-12,FY2018,FY2018 Q4,2018-05,2018-05-12,201805,2018
20180513,2018-05-13,FY2018,FY2018 Q4,2018-05,2018-05-13,201805,2018
20180514,2018-05-14,FY2018,FY2018 Q4,2018-05,2018-05-14,201805,2018
20180515,2018-05-15,FY2018,FY2018 Q4,2018-05,2018-05-15,201805,2018
20180516,2018-05-16,FY2018,FY2018 Q4,2018-05,2018-05-16,201805,2018
20180517,2018-05-17,FY2018,FY2018 Q4,2018-05,2018-05-17,201805,2018
20180518,2018-05-18,FY2018,FY2018 Q4,2018-05,2018-05-18,201805,2018
20180519,2018-05-19,FY2018,FY2018 Q4,2018-05,2018-05-19,201805,2018
20180520,2018-05-20,FY2018,FY2018 Q4,2018-05,2018-05-20,201805,2018
20180521,2018-05-21,FY2018,FY2018 Q4,2018-05,2018-05-21,201805,2018
20180522,2018-05-22,FY2018,FY2018 Q4,2018-05,2018-05-22,201805,2018
20180523,2018-05-23,FY2018,FY2018 Q4,2018-05,2018-05-23,201805,2018
20180524,2018-05-24,FY2018,FY2018 Q4,2018-05,2018-05-24,201805,2018
20180525,2018-05-25,FY2018,FY2018 Q4,2018-05,2018-05-25,201805,2018
20180526,2018-05-26,FY2018,FY2018 Q4,2018-05,2018-05-26,201805,2018
20180527,2018-05-27,FY2018,FY2018 Q4,2018-05,2018-05-27,201805,2018
20180528,2018-05-28,FY2018,FY2018 Q4,2018-05,2018-05-28,201805,2018
20180529,2018-05-29,FY2018,FY2018 Q4,2018-05,2018-05-29,201805,2018
20180530,2018-05-30,FY2018,FY2018 Q4,2018-05,2018-05-30,201805,2018
20180531,2018-05-31,FY2018,FY2018 Q4,2018-05,2018-05-31,201805,2018
20180601,2018-06-01,FY2018,FY2018 Q4,2018-06,2018-06-01,201806,2018
20180602,2018-06-02,FY2018,FY2018 Q4,2018-06,2018-06-02,201806,2018
20180603,2018-06-03,FY2018,FY2018 Q4,2018-06,2018-06-03,201806,2018
20180604,2018-06-04,FY2018,FY2018 Q4,2018-06,2018-06-04,201806,2018
20180605,2018-06-05,FY2018,FY2018 Q4,2018-06,2018-06-05,201806,2018
20180606,2018-06-06,FY2018,FY2018 Q4,2018-06,2018-06-06,201806,2018
20180607,2018-06-07,FY2018,FY2018 Q4,2018-06,2018-06-07,201806,2018
20180608,2018-06-08,FY2018,FY2018 Q4,2018-06,2018-06-08,201806,2018
20180609,2018-06-09,FY2018,FY2018 Q4,2018-06,2018-06-09,201806,2018
20180610,2018-06-10,FY2018,FY2018 Q4,2018-06,2018-06-10,201806,2018
20180611,2018-06-11,FY2018,FY2018 Q4,2018-06,2018-06-11,201806,2018
20180612,2018-06-12,FY2018,FY2018 Q4,2018-06,2018-06-12,201806,2018
20180613,2018-06-13,FY2018,FY2018 Q4,2018-06,2018-06-13,201806,2018
20180614,2018-06-14,FY2018,FY2018 Q4,2018-06,2018-06-14,201806,2018
20180615,2018-06-15,FY2018,FY2018 Q4,2018-06,2018-06-15,201806,2018
20180616,2018-06-16,FY2018,FY2018 Q4,2018-06,2018-06-16,201806,2018
20180617,2018-06-17,FY2018,FY2018 Q4,2018-06,2018-06-17,201806,2018
20180618,2018-06-18,FY2018,FY2018 Q4,2018-06,2018-06-18,201806,2018
20180619,2018-06-19,FY2018,FY2018 Q4,2018-06,2018-06-19,201806,2018
20180620,2018-06-20,FY2018,FY2018 Q4,2018-06,2018-06-20,201806,2018
20180621,2018-06-21,FY2018,FY2018 Q4,2018-06,2018-06-21,201806,2018
20180622,2018-06-22,FY2018,FY2018 Q4,2018-06,2018-06-22,201806,2018
20180623,2018-06-23,FY2018,FY2018 Q4,2018-06,2018-06-23,201806,2018
20180624,2018-06-24,FY2018,FY2018 Q4,2018-06,2018-06-24,201806,2018
20180625,2018-06-25,FY2018,FY2018 Q4,2018-06,2018-06-25,201806,2018
20180626,2018-06-26,FY2018,FY2018 Q4,2018-06,2018-06-26,201806,2018
20180627,2018-06-27,FY2018,FY2018 Q4,2018-06,2018-06-27,201806,2018
20180628,2018-06-28,FY2018,FY2018 Q4,2018-06,2018-06-28,201806,2018
20180629,2018-06-29,FY2018,FY2018 Q4,2018-06,2018-06-29,201806,2018
20180630,2018-06-30,FY2018,FY2018 Q4,2018-06,2018-06-30,201806,2018
20180701,2018-07-01,FY2019,FY2019 Q1,2018-07,2018-07-01,201807,2018
20180702,2018-07-02,FY2019,FY2019 Q1,2018-07,2018-07-02,201807,2018
20180703,2018-07-03,FY2019,FY2019 Q1,2018-07,2018-07-03,201807,2018
20180704,2018-07-04,FY2019,FY2019 Q1,2018-07,2018-07-04,201807,2018
20180705,2018-07-05,FY2019,FY2019 Q1,2018-07,2018-07-05,201807,2018
20180706,2018-07-06,FY2019,FY2019 Q1,2018-07,2018-07-06,201807,2018
20180707,2018-07-07,FY2019,FY2019 Q1,2018-07,2018-07-07,201807,2018
20180708,2018-07-08,FY2019,FY2019 Q1,2018-07,2018-07-08,201807,2018
20180709,2018-07-09,FY2019,FY2019 Q1,2018-07,2018-07-09,201807,2018
20180710,2018-07-10,FY2019,FY2019 Q1,2018-07,2018-07-10,201807,2018
20180711,2018-07-11,FY2019,FY2019 Q1,2018-07,2018-07-11,201807,2018
20180712,2018-07-12,FY2019,FY2019 Q1,2018-07,2018-07-12,201807,2018
20180713,2018-07-13,FY2019,FY2019 Q1,2018-07,2018-07-13,201807,2018
20180714,2018-07-14,FY2019,FY2019 Q1,2018-07,2018-07-14,201807,2018
20180715,2018-07-15,FY2019,FY2019 Q1,2018-07,2018-07-15,201807,2018
20180716,2018-07-16,FY2019,FY2019 Q1,2018-07,2018-07-16,201807,2018
20180717,2018-07-17,FY2019,FY2019 Q1,2018-07,2018-07-17,201807,2018
20180718,2018-07-18,FY2019,FY2019 Q1,2018-07,2018-07-18,201807,2018
20180719,2018-07-19,FY2019,FY2019 Q1,2018-07,2018-07-19,201807,2018
20180720,2018-07-20,FY2019,FY2019 Q1,2018-07,2018-07-20,201807,2018
20180721,2018-07-21,FY2019,FY2019 Q1,2018-07,2018-07-21,201807,2018
20180722,2018-07-22,FY2019,FY2019 Q1,2018-07,2018-07-22,201807,2018
20180723,2018-07-23,FY2019,FY2019 Q1,2018-07,2018-07-23,201807,2018
20180724,2018-07-24,FY2019,FY2019 Q1,2018-07,2018-07-24,201807,2018
20180725,2018-07-25,FY2019,FY2019 Q1,2018-07,2018-07-25,201807,2018
20180726,2018-07-26,FY2019,FY2019 Q1,2018-07,2018-07-26,201807,2018
20180727,2018-07-27,FY2019,FY2019 Q1,2018-07,2018-07-27,201807,2018
20180728,2018-07-28,FY2019,FY2019 Q1,2018-07,2018-07-28,201807,2018
20180729,2018-07-29,FY2019,FY2019 Q1,2018-07,2018-07-29,201807,2018
20180730,2018-07-30,FY2019,FY2019 Q1,2018-07,2018-07-30,201807,2018
20180731,2018-07-31,FY2019,FY2019 Q1,2018-07,2018-07-31,201807,2018
20180801,2018-08-01,FY2019,FY2019 Q1,2018-08,2018-08-01,201808,2018
20180802,2018-08-02,FY2019,FY2019 Q1,2018-08,2018-08-02,201808,2018
20180803,2018-08-03,FY2019,FY2019 Q1,2018-08,2018-08-03,201808,2018
20180804,2018-08-04,FY2019,FY2019 Q1,2018-08,2018-08-04,201808,2018
20180805,2018-08-05,FY2019,FY2019 Q1,2018-08,2018-08-05,201808,2018
20180806,2018-08-06,FY2019,FY2019 Q1,2018-08,2018-08-06,201808,2018
20180807,2018-08-07,FY2019,FY2019 Q1,2018-08,2018-08-07,201808,2018
20180808,2018-08-08,FY2019,FY2019 Q1,2018-08,2018-08-08,201808,2018
20180809,2018-08-09,FY2019,FY2019 Q1,2018-08,2018-08-09,201808,2018
20180810,2018-08-10,FY2019,FY2019 Q1,2018-08,2018-08-10,201808,2018
20180811,2018-08-11,FY2019,FY2019 Q1,2018-08,2018-08-11,201808,2018
20180812,2018-08-12,FY2019,FY2019 Q1,2018-08,2018-08-12,201808,2018
20180813,2018-08-13,FY2019,FY2019 Q1,2018-08,2018-08-13,201808,2018
20180814,2018-08-14,FY2019,FY2019 Q1,2018-08,2018-08-14,201808,2018
20180815,2018-08-15,FY2019,FY2019 Q1,2018-08,2018-08-15,201808,2018
20180816,2018-08-16,FY2019,FY2019 Q1,2018-08,2018-08-16,201808,2018
20180817,2018-08-17,FY2019,FY2019 Q1,2018-08,2018-08-17,201808,2018
20180818,2018-08-18,FY2019,FY2019 Q1,2018-08,2018-08-18,201808,2018
20180819,2018-08-19,FY2019,FY2019 Q1,2018-08,2018-08-19,201808,2018
20180820,2018-08-20,FY2019,FY2019 Q1,2018-08,2018-08-20,201808,2018
20180821,2018-08-21,FY2019,FY2019 Q1,2018-08,2018-08-21,201808,2018
20180822,2018-08-22,FY2019,FY2019 Q1,2018-08,2018-08-22,201808,2018
20180823,2018-08-23,FY2019,FY2019 Q1,2018-08,2018-08-23,201808,2018
20180824,2018-08-24,FY2019,FY2019 Q1,2018-08,2018-08-24,201808,2018
20180825,2018-08-25,FY2019,FY2019 Q1,2018-08,2018-08-25,201808,2018
20180826,2018-08-26,FY2019,FY2019 Q1,2018-08,2018-08-26,201808,2018
20180827,2018-08-27,FY2019,FY2019 Q1,2018-08,2018-08-27,201808,2018
20180828,2018-08-28,FY2019,FY2019 Q1,2018-08,2018-08-28,201808,2018
20180829,2018-08-29,FY2019,FY2019 Q1,2018-08,2018-08-29,201808,2018
20180830,2018-08-30,FY2019,FY2019 Q1,2018-08,2018-08-30,201808,2018
20180831,2018-08-31,FY2019,FY2019 Q1,2018-08,2018-08-31,201808,2018
20180901,2018-09-01,FY2019,FY2019 Q1,2018-09,2018-09-01,201809,2018
20180902,2018-09-02,FY2019,FY2019 Q1,2018-09,2018-09-02,201809,2018
20180903,2018-09-03,FY2019,FY2019 Q1,2018-09,2018-09-03,201809,2018
20180904,2018-09-04,FY2019,FY2019 Q1,2018-09,2018-09-04,201809,2018
20180905,2018-09-05,FY2019,FY2019 Q1,2018-09,2018-09-05,201809,2018
20180906,2018-09-06,FY2019,FY2019 Q1,2018-09,2018-09-06,201809,2018
20180907,2018-09-07,FY2019,FY2019 Q1,2018-09,2018-09-07,201809,2018
20180908,2018-09-08,FY2019,FY2019 Q1,2018-09,2018-09-08,201809,2018
20180909,2018-09-09,FY2019,FY2019 Q1,2018-09,2018-09-09,201809,2018
20180910,2018-09-10,FY2019,FY2019 Q1,2018-09,2018-09-10,201809,2018
20180911,2018-09-11,FY2019,FY2019 Q1,2018-09,2018-09-11,201809,2018
20180912,2018-09-12,FY2019,FY2019 Q1,2018-09,2018-09-12,201809,2018
20180913,2018-09-13,FY2019,FY2019 Q1,2018-09,2018-09-13,201809,2018
20180914,2018-09-14,FY2019,FY2019 Q1,2018-09,2018-09-14,201809,2018
20180915,2018-09-15,FY2019,FY2019 Q1,2018-09,2018-09-15,201809,2018
20180916,2018-09-16,FY2019,FY2019 Q1,2018-09,2018-09-16,201809,2018
20180917,2018-09-17,FY2019,FY2019 Q1,2018-09,2018-09-17,201809,2018
20180918,2018-09-18,FY2019,FY2019 Q1,2018-09,2018-09-18,201809,2018
20180919,2018-09-19,FY2019,FY2019 Q1,2018-09,2018-09-19,201809,2018
20180920,2018-09-20,FY2019,FY2019 Q1,2018-09,2018-09-20,201809,2018
20180921,2018-09-21,FY2019,FY2019 Q1,2018-09,2018-09-21,201809,2018
20180922,2018-09-22,FY2019,FY2019 Q1,2018-09,2018-09-22,201809,2018
20180923,2018-09-23,FY2019,FY2019 Q1,2018-09,2018-09-23,201809,2018
20180924,2018-09-24,FY2019,FY2019 Q1,2018-09,2018-09-24,201809,2018
20180925,2018-09-25,FY2019,FY2019 Q1,2018-09,2018-09-25,201809,2018
20180926,2018-09-26,FY2019,FY2019 Q1,2018-09,2018-09-26,201809,2018
20180927,2018-09-27,FY2019,FY2019 Q1,2018-09,2018-09-27,201809,2018
20180928,2018-09-28,FY2019,FY2019 Q1,2018-09,2018-09-28,201809,2018
20180929,2018-09-29,FY2019,FY2019 Q1,2018-09,2018-09-29,201809,2018
20180930,2018-09-30,FY2019,FY2019 Q1,2018-09,2018-09-30,201809,2018
20181001,2018-10-01,FY2019,FY2019 Q2,2018-10,2018-10-01,201810,2018
20181002,2018-10-02,FY2019,FY2019 Q2,2018-10,2018-10-02,201810,2018
20181003,2018-10-03,FY2019,FY2019 Q2,2018-10,2018-10-03,201810,2018
20181004,2018-10-04,FY2019,FY2019 Q2,2018-10,2018-10-04,201810,2018
20181005,2018-10-05,FY2019,FY2019 Q2,2018-10,2018-10-05,201810,2018
20181006,2018-10-06,FY2019,FY2019 Q2,2018-10,2018-10-06,201810,2018
20181007,2018-10-07,FY2019,FY2019 Q2,2018-10,2018-10-07,201810,2018
20181008,2018-10-08,FY2019,FY2019 Q2,2018-10,2018-10-08,201810,2018
20181009,2018-10-09,FY2019,FY2019 Q2,2018-10,2018-10-09,201810,2018
